٩(๑•◡-๑)۶ ⒽⓤⒼ	Hug Me Baby, blush, hug, smiling
ପ(๑•̀ᴗ-♡ॢ) fෆr yෆu*೨⋆*✩	For You My Love, angel, heart, smiling
(⑅ ॣ•͈ᴗ•͈ ॣ)∟ᵒᵛᵉ૫૦∪	Love You So Much, blush
Σ(;ﾟ∀ﾟ)ﾉ　　　　　　　　　　　　三【LOVE:;*.’:|	Bye Forever Love, salute_wave, sparkles
( ﾟ∀ﾟ)ﾉ　　　　　～【LOVE】	Say Good Bye Love, salute_wave
( ﾟ ∀ﾟ)ﾉ 【LOVE】	Say Hi Love, salute_wave
♡╰(*ﾟxﾟ​*)╯ ♡	Love Hurts, blush, heart
(∿°○° )∿ ︵  ǝʌol	My Love Roll Down
( ＾◡＾)っ ♡	Take My Heart, heart, smiling
(༘ ꒪ั̅ᴗ꒪ั̅ )༘≺ ̎৴〻৲♡	Throwing The Love, heart, smiling
( ๑॔˃ ॢ‧̫˂)ॢ♡̷˚๐	Unhappy For You Left, heart
(ृˊ◡˴⁎৲ु॰∘♡	Remembering A Love, heart, smiling
(🌸 ♡∀♡)💗(・ε・)	Couple in love, flower, heart, smiling
( ′ॢ◡̶͂‵ ॢ )♡*.	A Tear Roll Down, heart, smiling
(♡ˊ͈ ॢ꒳ ॢˋ͈)♪	Listening To Music Of Love, blush, heart, music
꒰♡˃̶̤́ ॢ꒳ ॢ˂̶̤̀ ꒱·◌*.♡	Excited Of Loving, heart
(ꈍॢ ⁻̫ ꈍॢ)ʸº	Thinking A Lot, blush
(ෆ❛ัᵌ❛ัෆ) °	Loving You Baby
(*ૂ❛ัᴗ❛ั*ૂ)ʃ)♥	Feel Okay Loving, blush, heart, smiling
(ી(΄◞ิ౪◟ิ‵)ʃ)♥	Goofy Lovely Face, heart
(♡ᵉ̷͈ัॢωᵉ̷͈ัॢ )‧₊°♡	Need To Love, blush, heart
ʕ•̫͡•ʔ♥ʕ•̫͡•ʔ	Pets Sharing Love, bear, heart
(ʘωʘ ✿)	Who is she?, flower
(ฅ’ω’ฅ)​♥	Wee The Love, heart
( •ө•) ♡	Ducky Love, bird, heart
•ू(ᵒ̴̶̷ωᵒ̴̶̷*•ू) ​)੭ु⁾	A Little Lovely Thing
♡ඩ⌔ ඩ♡	Look In Love, heart
(✿＾ω＾)	So happy girl, flower
(人･㉨･) ♡	Bear Thinking Of Love, bear, heart
ʕ͙•̫͑͡•ʔͦ ʕͮ•̫ͤ͡• ʔ͙	Two Littles Buddys, bear
(✿･ᴥ･)	Dog mom, dog, flower
(͒ ॢ ›⚇‹ ॢ)͒୭♡	Cute Lover Pig, heart, pig
ฅ ̳͒•ˑ̫• ̳͒ฅ♡	Happy Lover, heart
(≚ᄌ≚) ℒℴѵℯ	Lover Catty, blush
Ϛ⃘๑•͡ .̫•๑꒜ℒℴѵℯ	Happy Pet Love
ʕ✿•́ ᴥ •̀๑ʔ	Bear mom, bear, flower
(♥ó㉨ò )ﾉ♡	Bear Loving, bear, heart
˖◛⁺♡	Letter Of Love, heart
( ° ᴗ°)~ð  (/❛o❛\\)	Is This For Me Bae?, proposal, smiling
ʕ￫ᴥ￩ʔฅ	Bear hi 5, bear
–,–`–,{{@	Red Rose Of Love, rose
(*-ω-)ω-*)	Feel Well With You
(๏ᴥ๏υ)	Weird dog, dog
웃♥유	Woman And Man Love, heart
(-^3( //O//)>”	Kiss A Bird, bird, blush, kiss
(●’3)♡(ε`● )	Kiss My Heart, heart, kiss
ღ꒡ ᴈ꒡)♡⃛(꒡ε ꒡ ღ	Love You As My True Love, heart
(  ᵕ̤ɜ)ᵕ̤ૢᴗᵕ̤ૢ )	I Feel Better Thanks To You
(ෆ❛ั ु³❛ัʕ•̫͡•ིʔྀ*✲ﾟ*｡⋆⃛	My Sweetie Doggie, bear, sparkles
(｡••｡)⸝ෆ⃛⸜(｡••｡)	2 Guys Thinking In Something
(♧◑ω◑)☞♡ ☜(◐ω◐♧)	You Are My Love, heart, pointing
(●⁰౪⁰●)	happy Baby
(◦˘ З(◦’ںˉ◦) ♡	Wink For A Kiss, heart, kiss, smiling, wink
(۶•౪•)۶♡٩(•౪•٩)	Yoopi The Love, heart
( ´∀`)σ)∀`*)♡”	Sharing With Love, heart, pointing
(✧∇✧)	I am the winner, excited, smiling
｡ﾟ.(*♡´◡` 人´◡` ♡*)ﾟ °・	Happy Of Having Yoy My Love, heart
ღˇ◡ˇ(ᵕ꒶̮ᵕෆ	You Are My Protection
(ღ꒡ ᵌ꒡)⋆﹡♡⃛*⁎(꒡ᵋ ꒡ღ)	Kissing You My Love, heart, kiss
(´ ︶` )	Pretty smile, smiling
└(┐ﾞ’ωﾞ’ωﾞ`┘)┌	Happy And Surprised Guys, surprised
(♥Ő‿Ő)爻(Ő‿Ő♥ )	Sharing With My Favorite Person, heart
(۶•౪•)۶٩(•౪•٩)	Guys Celebrating
✩⃛*ෆʃᵕ ॢᴗ ॢᵕ)꒡◡꒡*ƪෆ*✩⃛	Two People Together
✧˖°*॰ॱ(♡ˊ͈ ॢ꒳ˋ͈)ु(ूˊ͈꒳ ॢˋ͈♡)ʓ৸ʓ৸♪	Music And Love, blush, heart, music
┣▇▇▇═──(╯︿╰)つ	No, please, syringe
( ๑ ᴖ ᴈ ᴖ)ᴖ ᴑ ᴖ๑ )	Happy Cute Couple, blush
(ღ˘⌣˘)❛ั◡❛ัღ)	Telling A Love Secret
(◉ ͜ʖ◉)つ┣▇▇▇═──	Will not hurt you, lenny, syringe
♡⑅⃝꒰ ˘̤ з꒰ ˃̶̤⌄˂̶̤ ` ू꒱◌⑅⃝♡	Couple Clouds, heart
웃+웃= ♡	One Plus One Equal Love, heart
♡꒰*･ω･人･ω･*꒱ ♡	The Cutest Love, heart
ฅ(⊝ᆽ⊝)	Big eyes nyan, cat
♡(*´∀｀* )人(*´∀｀*)♡	We Love Each Other, blush, heart
♡(*´･ω･)(･ω･`*)♡	Ohh So Cute, heart
(っ˘з (˘⌣˘  )	It Makes Me Better, smiling
( ◕ ﻌ ◕ )	So cute Animal
(ɔˆ ³ (ˆ⌣ˆc )	Thaks For That Kiss, kiss, smiling
(Ɔ ˘⌣˘)♥ (˘⌣˘ C)	Thinking The Same Way, heart
(ˆˇˆ)-c <˘ˑ˘)	Kissing Lips, kiss
(˘▼˘>ԅ(  ˘⌣ƪ)	Kiss My Arm, kiss, pointing, smiling
ฅ ( ◕ ﻌ ◕ )	Rawr
(* ˘⌣˘)◞[_] ♥[_]ヽ(•‿• )	Couple Sharing Love, heart
(・_・) <3 °-..(-_-)	Do You Love Me?
( ⋆•ิ ᴈ-ิ(ᵕ❥ ᵕ ॢ)	Kissing Each Other Muack, heart, kiss
(/^-^(^-^*)/	Happy Ending, smiling
( *´∀｀*人*´∀｀*)	Hi5 Happy
(｡-_-｡)人( ｡-_-｡)	Hi5 Buddy
( c//”-} {-*x)	Couple Guys
(●❛3❛●)♡	Blush Kiss, blush, heart, kiss
( *¯ ³¯* )♡	Muack For You, heart
ෆ⃛(ˇᵋ ˇෆೄ	Take A Kiss From Me, kiss
(ˊσ̴̶̷̤ ₋̮̑ σ̴̶̷̤ˋ)₊ෆ⃛⁺˚	Looking For A Kiss, kiss
৲(  ᵒ ૩ᵕ )৴♡*৹	Win The Eye And Kiss, heart, kiss, smiling
(/ ᵒ̴̵̶̷౩ᵒ̴̵̶̷ )/ ᵏᴵˢઽ ⃛ฅ	Kiss For You Baby, kiss
ฅ(♡ơ ₃ơ )ฅ	Like How You kiss, heart, kiss
(๑ơ ₃ ơ ) ♥	Ready For A Kiss?, heart, kiss
(⌯˘̤ ॢᵌ ू˘̤ )യෆ̈	I Really Like You Baby
†=”Ⴛ̸ ♡(˃͈ દ ˂͈ ༶ )	Surprised Kissing You, blush, heart, kiss, surprised
♡ლζ(♛ε♛*ζლ♡	Loyal Kiss, heart, kiss
ლ(|||⌒εー||| )ლ	Get Kissed, kiss
ƪ(♥ﻬ ♥)ʃ	Take A Kiss, heart, kiss
٩꒰ ˘ ³˘꒱۶ ~♡	Happy And Dancing, dancing, heart, kiss
♡ (˃͈ દ ˂͈ ༶ )	A Hard Kiss, blush, heart, kiss
(づ ￣ ³￣ )づ	I Want A Kiss, hug, kiss
( ʃƪ˘ﻬ˘)	Woman Kissing, kiss
(ʃƪ ˘ ³˘ )	Come For A Kiss, kiss
(´ε｀  )♡	Kiss And Kiss And Kiss, heart, kiss
(*＾3＾)/～♡	A Kiss For My Friends, heart, kiss
( ˘ ³˘ )♥	Kiss You My Love, heart, kiss
ლ(´◉❥◉｀ლ )	Kiss My Lips, heart, kiss
（人*´∀｀）	Smiling And Glading, smiling
‧✩͓̊(ᵕ̴̤‧̮ ॣᵕ̴̤∗)ɞ₎₎☽˟	You Make Me Feel Good, angel
(人´ω｀*)♡	Thinking About Love And You, heart
(人*´∀｀)+ﾟ:｡*ﾟ+	Im So Glad, smiling, sparkles
(o´`o)♡*✲ﾟ*｡	Emotions And Love, heart, sparkles
(  ื▿ ืʃƪ)	Oh You Beautiful, smiling
˞♡ฅ(ᐤˊ꒳ฅˋᐤ♪)	Sending Love In Music, heart, music
|๑˃ ॢ‧̫˂ॢ๑).*˚‧♡	A Lots Emotion, heart, wall
( ∩ˇωˇ∩)♡	Aww, You Are Cute, heart
( ˘͈ ᵕ ˘͈♡)˚๐*˟ ♡	Your Love Is The Best, blush, heart, smiling
ღ˘◡˘ ற♡.｡oO	Thinking So Much On You, heart, smiling
♡( ૢ⁼̴̤̆ ꇴ ⁼̴̤̆ ૢ)~ෆ♡	Im So Excited, heart
❤︎⁄⁄꒰* ॢꈍ◡ꈍ ॢ꒱*˚‧	Lovely Cloud, blush, heart, smiling
(*ˊૢᵕˋૢ*)	Crazy For You, blush, smiling
( *˘︶˘*).｡.:*♡	Feeling Great, blush, heart, smiling, sparkles
(人 •͈ᴗ•͈)	Feel Okay, blush, smiling
(*´ ˘ `*).｡oO (♡)	Sending And Thinking Love, heart
´͈ ᵕ `͈ ♡°◌̊	Feeling Love, blush, heart, smiling
˚‧*♡ॢ˃̶̤̀◡˂̶̤́♡ॢ*‧˚	Happy Of Having You, heart, smiling
꒰◍•̤ु௰•̤ु꒱* ∗◌+*♡	Cloud Plus Love, heart
( ´͈ ૢᐜ `͈ૢ)･*♡੭ੇ৸♡੭ੇ৸♡	Cuddles And Love, blush, heart
(๑॔˃̶ॢ◟◞ ˂̶ॢ๑॓)♡	Big Face Of Loving, blush, heart
(❃•̤ॢᗜ•̤ॢ)✲*｡♡	Surprised For Loving, heart, smiling, surprised
♡˖꒰ᵕ༚ᵕ⑅꒱	Lover Cloud Left, heart
꒰ ⑅ᵕ༚ᵕ꒱˖♡	The Lover Cloud, heart
*ଯ( ॢᵕ꒶̮ᵕ)ॢഒ*♡	Talking Of Being Loved, heart
꒰♡ˊ͈ ु꒳ ूˋ͈꒱.⑅*♡	Cloud Lover, blush, heart
♥～(‘▽^人)	I Will Send You Love, heart, smiling
♡o｡(๑๏‿ฺ๏๑)｡o♡	The Thinking Of Love, blush, heart, smiling
♡o｡.( ✿ฺ｡ ✿ฺ)	Thinking On Good Things, flower, heart
(ღ˘⌣˘ღ )	Feel Great With Love, smiling
(◞ꈍ∇ꈍ)◞⋆**✚⃞	Sky Of Stars, blush, smiling
(´▽`ʃƪ )♡	Thanks A Lot, heart, smiling
(/∇＼*)｡o○♡	Oh You Are So Cute, heart, smiling
( ´͈ ॢꇴ `͈ॢ)･*♡	Is It Love?, blush, heart
٩(*ゝڡ◕๑)۶♥	Wink My Love For Me, heart, wink, yummy
♡٩(๑ö⊿ö๑)۶♡	Yoopi, You Are Home, blush, heart
ヾ( ◍’౪`◍)ﾉﾞ♡	Take This Is Yours, heart
\\(°ㅂ°)/ ♥ ♥ ♥	Too Much Love For You, heart
٩( ๑∂▿∂๑)۶♡	Blush The Love, blush, heart, smiling
(੭ु ›ω‹ )੭ु⁾⁾♡	Feel The Love, heart
٩(๑ơలơ)۶♡♡	Perfectly In Love, heart
٩(*❛⊰❛)ʓਡ～♡	Singing To My Love, heart
٩(ó｡ò۶ ♡))♬	Love The Music Dude, heart, music
♡✧。 (⋈◍＞◡＜◍)。✧♡	The Love Make Me Happy, heart, smiling
ヽ( o♡o)/	Exciting Love, heart
(灬ºωº灬)♡	Happy Of Being Loved, heart
( ๑´ლ`๑)ﾌﾌ♡	Take This Love, blush, heart
(⺣ ◡⺣)♡*	My Real Love, heart, smiling
(♡ ´艸`)	You Make Me Laugh, heart
♥ （ﾉ´∀`）	Hehe Oh You Pls, heart, smiling
（〃・ω・〃）	Hehe Im Shy, blush
（ ♥￫ｏ￩♥）	Oh Wow My Love, heart
( ♡ >ω< ♡)	Meaw Love, heart
( ♡´౪`♡)	Pretty Face Lover, heart
(ෆˊ͈ ु꒳ ूˋ͈ෆ)	Why My Love, blush
♥╣[-_-] ╠♥	Robot Love, heart, robot
(♡＾▽＾♡)	Yaay The Love, heart, smiling
(♡´･ᴗ･`♡)	A Cute Face Of  Love, heart, smiling
(๑ゝᴗම๑)৷ਕკ~ෆ	Wink The Eye, blush, smiling, wink
꒰ ︠ु௰•꒱ु♡	Bear Of Love, bear, heart
⁽⁽ପ( •ु﹃ •ु)​.⑅*♡	Worried About Love, angel, heart
(๑╹ڡ╹ )╭ ～ ♡	Blushed Love, blush, heart, yummy
(ෆຶдෆຶ)	A Look For The Love
(•‾⌣‾• )و ̑̑♡	Shaking Love, heart, smiling
(♡´͈༝`͈)ฅ˒	Sending Love With My Hands, blush, heart
♡✧( ु•⌄• )	Happy Lovely Face, heart
(*´o`*)ʖˋʖˋʖˋ～♡	You Took My Love, blush, heart
(♡´͈༝`͈)ฅ˒˒	Love In My Face, blush, heart
(●’ᴗ’σ)σணღ*	Thinking And Sending Love, pointing, smiling
( •ॢ◡-ॢ )-♡	Hehe Stop It, heart, smiling
♡(㋭ ਊ ㋲)♡	Crazy Lover, heart
(ෆ ͒•∘̬• ͒)◞	Oh, You Are My Crush
～(^з^)- ♡	Sending Love To My Love, heart, smiling
(๑°꒵°๑ )･*♡	Thinking Of Loving You, blush, heart
₍₍ ( ๑॔˃̶◡ ˂̶๑॓)◞♡	My Little Love, blush, heart, smiling
（ ●´∀｀）ノ♡	Take All My Love, heart, smiling
(｡･ω ･｡)ﾉ♡	Say Hi To The Love, heart, salute_wave
(●´□` )♡	Talking Of Love, heart, sad
꒰✪ૢꇵ✪ૢ ꒱ෆ⃛	It Is Youuu
ʸ(ᴖ́◡ु⚈᷉)♡⃛	Oh Yey Yey, heart, smiling
ʸ(➜◡ु⚈᷉)♡⃛	Hehe Oh You, heart, smiling
(°◡°♡) .:｡	Aww My Love, heart, smiling
(*’∀’人)♥	So Happy For You, heart, smiling
♡( ŐωŐ人 )	Oh Sweetie, heart
( ˭̵̵̵̵͈́◡ु͂˭̵̵̵͈̀ )ˉ̞̭♡	In Real Love, blush, heart, smiling
ʚ♡⃛ɞ (ू•ᴗ•ू❁)	Oh Honey, flower, heart, smiling
₍՞◌′ᵕ‵ू◌₎♡	Im A Happy of Loving, heart, smiling
⸌̷̻( ᷇ॢॢ ᷆◍)⸌̷̻♡⃛	The Party Is Over Here, heart
ლ(́ ◉◞౪◟◉‵ლ)	Oh Man, Come On
♥(ˆ⌣ˆԅ )	A Friendly Love, heart, pointing, smiling
（ ´ω｀♡%）	Cute Facing, heart
（´・｀ ） ♡	A Surprising Love, heart
（ *´▽｀* ）	Happy Blushed Face, blush, smiling
(´∀｀ )♡	Piece Of Love, heart, smiling
( ‘∀’ ● )♡	Always In Love, heart, smiling
(灬♥ω♥,,.)	A Happy Cat, cat, heart
༼♥ل͜ ♥༽	A Guy In Love, donger, heart
໒( ♥ ◡ ♥  )७	Dancing Of Love, dancing, heart, smiling
⊆♥_㇁ ♥⊇	A Big Face Of Love, heart, monkey
(♱♡‿♡♰)	Yes My Love, heart, smiling
(๑ ♡3♡๑)	A Kiss Of Love, blush, heart, kiss
⊂(♡⌂♡⊃	Hug Me My Love, heart, hug
ლζ*♡ε♡* ζლ	Kiss Me Baby, heart, kiss
(✿♥‿♥✿)	Happy Love Loving, flower, heart, smiling
( ♥ω♥ *)	Miaw Love Face, heart
(♥ω♥ )~♪	Music Lover, heart, music
(｡ ♥‿♥｡)	I Like You So Much, heart, smiling
( ● ♡∀♡)	Love Everywhere, heart, smiling
ʕ̡̢̡̡̢̡̡̢♡ᵒ̴̷͈艸ᵒ̴̷͈॰ʔ̢̡̢̢̡̢̢̡̢✧	Happy Happy Bear, bear, blush, heart
ꆭ㐃(͛꒪͒ধृ꒪͒ॢ )͛↝꒱	A Disaster Feelings
ृ₍⁺ꇴ⁺᷅ ृ₎₎ ՞	Ehh Well Well
ꉂ ꋧ(⁎ˊ̭ સˆ̀)◞₎̵₎	Hehe Okay Okay
(੭ु റ̆ ˒̫̮ റ̥)੭ु⁾⁾	Oh Cool
∗˚೫˳(●ᴖ͙̏ᴗॢᴖ͙̋●)˳೫˚∗	Yay Bro, smiling
ꋧ(⁎ˊ̭ સˆ̀)◞₎̵₎	Hehe It Sounds Nice
Σ (੭ु ຶਊ ຶ)੭ु⁾⁾	Ohh Yesss
(*˒ ̖˰̊ ̗˓*)	Ulala, blush
(^ц^)	Hehe Hi, salute_wave, smiling
(  ਊдਊ)	Ehhh What?
ಡ ੴಡ	Oh Noooo
“ψ(°∇°)ψ	Hehe Come Here, devil, smiling
(*￣､ゝ￣)	Oh It Is Cool
(●＾曲＾●)	Happy And Blushed, blush
（＞Ц＜●）	Enough Dude
☚(ﾟヮﾟ☚)	Hey You Are The Man, pointing, smiling
(◍´͈ꈊ`͈◍ )	Little Bunny Smiling, blush, rabbit, smiling
(｡￫∀￩｡)	Im Unhappy, excited, smiling
(๑´ㅂ` ๑)	A Little Fine Face, blush
(つヮ⊂)	Covering My Face, smiling
(^ワ^＝)	I Feel Good With That, smiling
(◎ヮ◎)	Im Crazy Crazy, smiling
（＞y＜）	Oh Jiji
（ ＾ｖ＾）	Yoopi Yay
(；-◞౪◟-)	Simple Smiling, sweat
💤(-ᴥ-ʋ)	Sleepy dog, annoyed, asleep, dog
┌( •́  ਊ •̀ )┐	Why You Bro
(⁙ู꒪ู︠͒◞̴ਊ◟̴ู꒪︡͒⁙ู)	It Is Rare
( ╹ ਊ╹)	Hey Hi, salute_wave
v(＜°＞ਊ ＜°＞)v	Hey Buddy Whats Up
(ख ਉख)	I Dont Think So Man
(΄◞ิਊ◟ิ‵)	Hehe Its Okay
(,, ՞ਊ ՞)=☞)՞ਊ ՞)	Friends Joking, pointing
(⁙ູ՟ິͫ◞̴ਊ◟̴ູ՟ິͫ⁙ູ)	Big Style Mouth
(  ՞ਊ՞)	Ducky Laugh, bird
｡ﾟ(ﾟ＾ਊ＾ํ )ﾟ｡	Hahah I Feel Great, crying
( ՞ਊ ՞)☞	Hahah You Dumb, pointing
(灬㋭ ਊ ㋲灬)	A Rare Duck, bird
ꉂ ( ๑¯ਊ¯)σ	Duck Mouth, bird, pointing
ꉂ ( ᵔ̴̶̤᷄ꇴ ॣᵔ̴̶̤᷅⌯))л̵ʱªʱª⁎*.＊	A Lot Of Emotions
(๑ ˃̵͈́∀˂̵͈̀ )ʊʊ	Tell Me What Happens, blush, smiling
(‾͈̑ ◟  ॢ‾͈̑๑)ഽ̵ᵘഽ̵ᵘ४꒰꒱	There Are Words For Saying, blush
(ʋ♥ᴥ♥)	Lovely dog, dog, heart
(˃̴̀ᄇॢ˂̴́ ∗)੭᷅ʊʊ	Strange Sound
ｰΣ(;꒪ॢ∀꒪;)՞л̵ʱªʱª	Laughing And Worried, smiling
(๑ॢ˃̶͈̀ ꇴ ˂̶͈́๑ॢ) л̵ʱªʱªʱª	Im Funny, blush
ꉂ (๑¯ਊ¯)σ л̵ʱªʱªʱª	Hahaha Duck, bird, pointing
ꉂ ꀞꀞꀞ(ᕑᗢूᓫ∗)˒˒	Oh Oh Oh
Σ(꒪ॢ∀꒪; )՞л̵ʱªʱª	Booya, smiling, sweat
ꉂ (ᵔ̴̶̤᷄ꇴ ॣᵔ̴̶̤᷅⌯))л̵ʱªʱª⁎*.＊	I Will Tell You
ꉂ (˃̶᷄‧̫ॢ ˂̶᷅๑ )	Covering My Eyes
(⌯꒪͒ ૢ◞◟ ૢ꒪͒)	Can Not Believe It
(๑˃̶᷇⺫ॢ˂̶᷆๑)	It Worries Me, blush
⁽⁽꒰๑•‧̮ૣ•ૣ๑꒱⁾⁾	Cloud Emotions
(๑′◐ᴗ◐‵๑)	I am looking at you, blush, smiling
(˃ॢ੪˂ू॓๑)‾̞̭̭	Look At You
ᵵ (ૢ˃ꌂ˂⁎)Շ^	Oh My Boy
(⌯˃̶᷄ ᴗ̂ ॣ˂̶᷄⌯ั)	Whats Wrong With You, smiling
(⌯꒪͒ ૢ∀ ૢ꒪͒) ੭ੇ	I Gonna Kill You, smiling
ꉂ ฅ૮( ๑’ꇴ’๑)აฅ｡*ﾟ✧	Everybody Get Happy, blush, sparkles
ꉂ ꊚ(ꈍꇴꆧ )	Oh Well, Its Okay
(๑ ꒪̇ꌂ̇꒪̇๑)	Surpised And Blushing, blush
ꋧ(⋆ʾꇶʿ⋆)	It Is Great Man
( ๑˃́ꇴ˂̀๑)	Haha Okay Okay, blush
ꉂ ૮( ᵒ̌ૢꇴᵒ̌ૢ )ა｡*ﾟ✧	Oh Dear Lord, sparkles
ꉂ (′ ॢꇴ ॢ‵๑))	Oh Dear
(๑❛ꇳ❛๑)	Yeah Of Course Man, blush
(๐॔˃̶ᗜ˂̶๐॓)	Haha Im Not Sure, smiling
(◑З◑)爻(◐ε◐)	Hug me tight, hug
ˉ̶̡̭̭ ( ´͈ ᗨ `͈ ) ˉ̶̡̭̭	Crying And Shaking Man, blush, crying, smiling
(੭ु˶˭̵̴⃙⃚⃘᷄ᗢ˭̴̵⃙⃚⃘᷅˶)੭ु⁾⁾~	Big Face, Big Emotions, blush
°₊·ˈ∗(( ॣ>̶᷇ᗢ<̶᷆ ॣ))∗ˈ‧	Unfair
-(｡ﾉᗨ<｡)ﾉ	What Are You Saying, smiling
(⇀ 3 ↼)	fall in love with me
(●❛⃘ᗜ❛⃘●)੭ु⁾⁾	It Is Not Okay Sr, smiling
✧ꉂ(σ▰˃̶̀ꇴ˂̶́)σ✧	Hahaha Weee, pointing
(◍˃̶ᗜ˂̶◍ )ﾉ”	Oh Come On Bro, smiling
(ꐦ´͈ ᗨ `͈  )	Hehe Idk, blush, smiling
(ᗒᗜᗕ)՛̵̖	Hehe Cool, excited, smiling
٩̋(๑˃́ꇴ˂̀๑)	Haha Yay, blush
✧(σ๑˃̶̀ꇴ˂̶́)σ	Hey Yeah, pointing
( ˵¯̴͒ꇴ¯̴͒˵)	Big Mouth Opened, blush
(੭ ˃̣̣̥ ω˂̣̣̥)੭ु⁾⁾	Crying And Happy, crying
(੭ु˙꒳˙)੭ु⁾⁾*✭	Emotions In The House
(੭ु ´͈꒳​`͈)੭ु⁾⁾	Felicidad Al 100%, blush
౧(*മ് ധമ്)੭ु⁾⁾	Life Is Good
(๑‾᷅‾᷄๑)੭ु⁾⁾˞͛ ༘ؓ ︠³	Shaking Hands, blush
(੭ु´͈ ᐜ `͈)੭ु⁾⁾	Yuupi Yuupi, blush
(੭ु ‾᷄ᗣ‾᷅ )੭ु⁾⁾	Waaa, Its Not Fair
((ꉺꈊꉺ)ꀢ༣	Oh I Like That, smiling
(੭ु˙꒳​˙ )੭ु⁾⁾	Yoopi Yoopi
(ノ＞▽＜。)ノ	Im So Happy Man, smiling
(*≧▽≦)ﾉｼ))	Ehh Yay, excited, smiling
∗˚(* ˃̤൬˂̤ *)˚∗	I Have To Cover My Mouth
゜+.(。´>艸<)*.☆	Crying In My Room, crying
・:*:・(*´艸｀*)・:*:・	Crying Emotions, blush, crying
(○v艸v*).+ﾟ	Cry Unhappy
｡:+((*′艸`))+:｡	Cry In A Round
。+゜(*´>艸<｀*)。+゜	A Lot Of Emotion, blush
｡ﾟ(TヮT)ﾟ｡°	Crying In My Bed, crying, smiling
(Θ艸Θ)	A Strange Laugh
(* ´>艸<)゛	So Much Haha
(*｡艸｡)(ﾟ艸ﾟ`*)	Laughing Dead
(*´ 艸`)(´艸 `*)	Haha Oh Dude Come On
(。ｕ艸ｕ。)	Laughing And Disapointed
☆⌒(*’艸＾*)	Get Away The Star, blush
(*´艸｀)	Lol, Are You Serious?
(+･艸･+)(+･艸･+)	Persons Telling Secrets
( o>艸< )	Cant Contain The Laugh
(*Q艸Q*）	Hahaha Lol
(〃´艸｀)	Laugh And Laughing, blush
(○v艸v*)	It Is So Fun
(｡￫ˇ艸￩)	Too Much Fun
(´艸｀〃)	Haha It Is funny, blush
((●≧艸≦)	Im So Happy
( *>艸<)	A Lots Fun
( ≧艸≦*)	Haha Cool
( ❝ົཽ艸❝ົཽ)	A Big Laugh
(o´艸`)	So Much Fun
(*^ิ艸^ิ*)	A Lot Of Fun, blush
(✿˘艸˘✿ )	Flowers And Love, flower
( 亝艸亝)	Laugh And Cry
(* ˚᷄ 艸 ˚᷅ *)	Laugh And Laugh
(*≧艸≦*)	Almost Crying Of Laugh, blush, crying
(・艸・*)	Are You Serious? Haha
(｡ >艸<)	A Lot Of Laugh
(●´艸` )	Haha Come On Dude
(*´艸`*)	It Is Funny, blush
(ෆ❛ั ु³❛ัʕ•̫͡•ིʔྀ*✲ﾟ*｡⋆⃛ೄ	Love For My Petty, bear, sparkles
(՟ິͫઘ ՟ິͫ)	Secure Kiss, kiss
(๑ʻัદʻั๑)	Serious Kissing, blush, kiss
☻ू (ѳॅ ॄ ѳॆ ू )	Kiss Confused, kiss
༼(*꒪ั❥꒪ั*)༽༽	My Grandma Kissing, blush, donger, heart, kiss
(●◦⃝⃚⃙⃘⃙⃚⃙⃚⃙⃘⃑з◦⃝⃚⃙⃘⃙⃐)	A Really Big Kiss, kiss
(ෆ❛ัᵌ❛ัෆ)°	Cute Kisser, kiss
⁝(ृ°ۿ°ꐦ ृ　)ु⁝	Confused Face Kisser, anger, kiss
✧.*(⌯ⅉॕੰૈՅⅉॕੰૈ)	A Big Face
( ु ॕ ӟ ॕ)ुƾｭෆ	Kissing And Loving, kiss
(๑ᵕॢ₃ᵕू๑)	A Quiet Kisser, blush, kiss
(ლ ۞ิ  ჴ ۞ิ)ლ	Look At That Kisser Eyes, kiss
୧( ́⁰⃙⃘Ԑ⁰⃙ఁ̀ )୨	Face My Kissing, kiss
⁽⁽(*꒪ั❥꒪ั*)⁾⁾	A Big Mouth, blush, heart
(⌯˘̤ ॢᵌ ू˘̤)യෆ̈	Sensitive Love
<ब₍₍( ˃̗εू˂ )₎₎<ब	Angry Kiss, anger, kiss
♡´͈ॢ ᵌˋ͈ॢꉧ´͈ॢᵋ ˋ͈ॢ♡	Persons Kissing Each Other, blush, heart, kiss
(๑ᵕॢ૩ᵕॢ)*౨˚ൗ	Too Much Kiss, kiss
(。´✷ฺЗ✷ฺ)・;゛.:’;、	Kiss The Spar, kiss, sparkles
*ଘ( ॢᵕ꒶̮ᵕ(꒡ᵋ ꒡ღ)zZ ‥	Sleepy Kissing, angel, asleep, kiss
*ଘ( ॢᵕ꒶̮ᵕ(꒡ᵋ ꒡ღ)	Awww The Love, angel, kiss
( ु ॕ ӟ ॕ)ु	Kiss For All You, kiss
((*´３｀)｡o○ﾟ･*:.｡. ☆κｉss мё☆ﾟ･*:.｡.	Kiss The Emotions, kiss, sparkles
(;;;:´;3;`:;;;)ﾉＣＨЦ*:ﾟ･☆*:ﾟ･☆*:ﾟ･☆	Kiss The Stars, kiss
.+ﾟ*((人′3`))｡o(chu★)｡:ﾟ+	Chu Kisses, kiss, sparkles
